date,priceOpen,priceHigh,priceLow,priceClose,volume
2024-01-26,40075.54902132352,40254.48232326979,39545.66445845511,39933.80775216996,18491782013.19
2024-01-25,39877.595558297166,40483.783877777794,39508.79846362341,40077.07326977895,22359526178.02
2024-01-24,39518.715452676064,40127.35342734341,38521.89388822049,39845.55114679985,29244553045.3
2024-01-23,41553.65269124886,41651.206792798585,39450.118992593925,39507.36882382201,31338708142.69
2024-01-22,41671.48852548597,41855.36872140593,41497.00966424424,41545.78351439019,9344043641.69
2024-01-21,41624.58902858508,41877.893917696936,41446.8230903601,41665.58483621092,11586690904.11
2024-01-20,41278.45918540029,42134.15897502968,40297.4578577579,41618.40736540423,25752407154.41
2024-01-19,42742.31162383286,42876.34660253938,40631.17049462201,41262.05836418456,25218357242.1
2024-01-18,43132.10033916552,43189.89051053628,42189.31052799276,42742.65283731412,20851232595.16
2024-01-17,42499.33753616912,43566.274923518606,42085.99602800387,43154.94423438237,24062872739.52
2024-01-16,41715.06652745808,43319.72118323356,41705.41832777538,42511.96772033114,22320220557.74
2024-01-15,42842.26366522521,43065.59885210593,41724.61372459056,41796.26960642449,17521429522.39
2024-01-14,42799.44648778183,43234.66177719859,42464.14320382216,42842.382191236,20601860468.7
2024-01-13,46354.79318800117,46498.1348211579,41903.770750755255,42853.16665806203,43332698900.4
2024-01-12,46656.07308396605,48969.37139952968,45678.645397764056,46368.58538201935,45833734549.23
2024-01-11,46121.53982467068,47647.22098531946,44483.15086121055,46627.77911196135,50114613298.1
2024-01-10,46987.63874100883,47893.70100830904,45244.71514804479,46139.73037485253,39821290991.56
2024-01-09,43948.70695530909,47218.00112500118,43244.0816061893,46970.502314490135,42746192015.18
2024-01-08,43998.46424256272,44495.57147077709,43662.22862707944,43943.0972289695,19330573863.32
2024-01-07,44178.95460684357,44227.63130727937,43475.156430587216,43989.19409345742,16092503467.55
2024-01-06,44192.97869877169,44353.28585929925,42784.71826590677,44162.69163022688,32336029346.8
2024-01-05,42855.81476135893,44770.023413751536,42675.174006957976,44179.92170082684,30448091209.81
2024-01-04,44961.60318680246,45503.2417949492,40813.53486816679,42848.17564096547,46342323118.41
2024-01-03,44187.13903948764,45899.70635458977,44176.95044272445,44957.970054141806,39335274535.93
2024-01-02,42280.23527619226,44175.43605251685,42214.97675463072,44167.33021407736,18426978443.25
2024-01-01,42152.09845351626,42860.93739178426,41998.255345687416,42265.18565486596,16397498809.56
2023-12-31,42091.75264367748,42584.12363953432,41556.22599229604,42156.90114976386,16013925944.56
2023-12-30,42614.64389242392,43124.32585971283,41424.06064114939,42099.40280858003,26000021055.12
2023-12-29,43468.19806267353,43804.78141757612,42318.54886190448,42627.85353136838,22992093013.71
2023-12-28,42518.46852809159,43683.159808131255,42167.58348638977,43442.8545582321,25260941031.66
2023-12-27,43599.84759041936,43603.17544166627,41676.48996845665,42520.40151126868,30026850981.84
2023-12-26,43010.57292053332,43765.09214347553,42765.77113905394,43613.14208466216,21115795370.27
2023-12-25,43728.36598968946,43945.5215615407,42786.91785562841,43016.11762118305,18830554084.77
2023-12-24,44012.19863207335,44015.69864113365,43351.355701980894,43739.542137223485,13507796558.22
2023-12-23,43868.98642235633,44367.95577178414,43441.96795230248,43997.90140995493,21028503216.23
2023-12-22,43648.124930630205,44240.66912781174,43330.05264638347,43869.15085699366,22452766168.52
2023-12-21,42261.30013864567,44275.58751248132,42223.81786147004,43652.24866801767,27868908174.14
2023-12-20,42641.510213260655,43354.29659651157,41826.33515168842,42270.52613951101,23171001281.0
2023-12-19,41348.20208915688,42720.29712722866,40530.2585192877,42623.5383250276,25224642007.51
2023-12-18,42236.10834491327,42359.49611908532,41274.54351788462,41364.66591823696,16678702876.0
2023-12-17,41937.74096800421,42664.94513555632,41723.11346624134,42240.119082050114,14386729589.96
2023-12-16,43028.25069052711,43087.82377286698,41692.968038325074,41929.75839290097,19639442461.7
2023-12-15,42884.26269172501,43390.86037350178,41767.0905401243,43023.97197419326,25578530177.94
2023-12-14,41468.46586209618,43429.78062133367,40676.8681612393,42890.74073359007,26797884673.86
2023-12-13,41238.73338997509,42048.30378185716,40667.56185095765,41450.22219046648,24779520131.83
2023-12-12,43792.01785836507,43808.373055668526,40234.57833453312,41243.83331462401,40632672038.1
2023-12-11,43728.38348009053,44034.62496877727,43593.28379530635,43779.697287995696,13000481418.42
2023-12-10,44180.0209431358,44361.25735015471,43627.59718039048,43725.9858124315,17368210171.26
2023-12-01,37861.11888270345,38141.75354720202,37531.14162854772,37712.74777163247,18115982627.42
2023-11-30,37826.10552174302,38366.11299658335,37612.63162335785,37858.49405482494,20728546657.66
2023-11-29,37247.991174823546,38368.47995486516,36891.08936198884,37831.08686845,21696137014.15
2023-11-28,37454.19195525815,37559.35455034673,36750.12710453502,37254.168854249416,19002925719.53
2023-11-27,37796.82886433745,37820.30134246359,37162.74915351688,37479.122293661945,13744796068.31
2023-11-26,37721.413447934894,37892.42996557352,37617.41683463149,37796.79234484804,9099571165.44
2023-11-25,37296.31683301608,38415.33819823755,37261.6060502206,37720.28115213977,22922957822.74
2023-11-24,37420.43387556987,37643.918419055015,36923.86436380836,37289.62066062905,14214948217.22
2023-11-23,35756.55325773877,37856.979911771865,35670.97187751927,37432.33830672268,24397247860.33
2023-11-22,37469.15970714344,37631.13964179256,35813.811363629546,35813.811363629546,25172163755.87
2023-11-21,37374.07468470207,37756.819289240615,36882.53198128876,37476.95585928785,20888209067.56
2023-11-20,36585.76569941759,37509.35625987837,36414.5982759999,37386.547774872015,12915986552.51
2023-11-19,36625.37147632968,36839.28286851213,36233.311731251146,36585.70292986443,11886022717.42
2023-11-18,36164.82360423348,36704.4828037394,35901.23556302705,36596.6819231214,22445028429.93
2023-11-17,37879.97993703658,37934.625198058966,35545.47334288098,36154.76924136849,26007385365.73
2023-11-16,35548.11279337034,37964.89283231469,35383.78096689331,37880.5831724307,27365821678.5
